iter	MAE
14235	0.6231356236
14240	0.6231339376
14245	0.6231274278
14250	0.6231241963
14255	0.6231208712
14260	0.6231185764
14265	0.6231174992
14270	0.6231118324
14275	0.6231068213
14280	0.6231032151
14285	0.6231001242
14290	0.623094832
14295	0.6230918815
14300	0.6230855123
14305	0.6230836389
14310	0.6230772228
14315	0.62307549
14320	0.6230737103
14325	0.6230701979
14330	0.6230663107
14335	0.6230637817
14340	0.6230616274
14345	0.6230595668
14350	0.6230579276
14355	0.6230525886
14360	0.623046594
14365	0.6230437372
14370	0.6230388666
14375	0.6230336213
14380	0.6230287974
14385	0.623027252
14390	0.62302388
14395	0.6230209295
14400	0.6230186815
14405	0.6230166677
14410	0.6230118439
14415	0.6230081909
14420	0.6230056619
14425	0.6230010255
14430	0.622999761
14435	0.6229966232
14440	0.6229925018
14445	0.6229886147
14450	0.6229841187
14455	0.6229800443
14460	0.6229773748
14465	0.62297508
14470	0.6229697878
14475	0.622964964
14480	0.6229614515
14485	0.622959906
14490	0.6229550822
14495	0.6229502584
14500	0.6229476826
14505	0.6229441233
14510	0.6229412197
14515	0.6229398615
14520	0.6229319936
14525	0.6229249686
14530	0.6229215966
14535	0.6229171943
14540	0.6229137287
14545	0.6229124642
14550	0.6229097947
14555	0.6229069847
14560	0.6229048304
14565	0.6229006154
14570	0.6228978054
14575	0.6228949018
14580	0.6228934968
14585	0.6228909678
14590	0.6228891413
14595	0.622886987
14600	0.6228833809
14605	0.6228770584
14610	0.6228729839
14615	0.6228666615
14620	0.6228647413
14625	0.6228628212
14630	0.622859777
14635	0.6228556557
14640	0.6228527052
14645	0.6228509256
14650	0.6228487713
14655	0.6228469916
14660	0.6228424956
14665	0.6228403413
14670	0.6228384211
14675	0.6228346745
14680	0.62283341
14685	0.6228305532
14690	0.6228284457
14695	0.6228237156
14700	0.6228220296
14705	0.6228177209
14710	0.622813787
14715	0.622809291
14720	0.622805638
14725	0.622802266
14730	0.6227951943
14735	0.6227912603
14740	0.6227886845
14745	0.6227870453
14750	0.6227839075
14755	0.6227797394
14760	0.622776742
14765	0.6227746814
14770	0.6227676096
14775	0.6227652679
14780	0.6227629731
14785	0.6227588987
14790	0.6227518737
14795	0.622750656
14800	0.6227470499
14805	0.6227423198
14810	0.6227399313
14815	0.6227342645
14820	0.6227285508
14825	0.622726256
14830	0.6227232587
14835	0.6227221347
14840	0.6227186691
14845	0.6227167021
14850	0.6227145946
14855	0.6227131896
14860	0.6227103328
14865	0.6227078038
14870	0.6227036825
14875	0.6227006384
14880	0.622698484
14885	0.622697641
14890	0.6226965639
14895	0.6226954399
14900	0.6226890706
14905	0.6226859328
14910	0.6226776433
14915	0.6226747865
14920	0.6226711804
14925	0.6226681362
14930	0.6226657009
14935	0.6226632188
14940	0.6226610644
14945	0.622654742
14950	0.6226516978
14955	0.6226500118
14960	0.622647155
14965	0.6226444387
14970	0.6226405047
14975	0.6226383972
14980	0.6226367113
14985	0.6226303888
14990	0.6226257055
14995	0.6226213969
15000	0.6226177439
15005	0.6226116087
15010	0.6226048648
15015	0.6225997132
15020	0.6225967158
15025	0.6225930629
15030	0.6225886606
15035	0.6225839304
15040	0.6225822913
15045	0.6225793408
15050	0.6225771396
15055	0.6225730183
15060	0.6225716602
15065	0.6225671642
15070	0.6225621062
15075	0.6225577039
15080	0.622553208
15085	0.6225493676
15090	0.6225474007
15095	0.6225446843
15100	0.6225423427
15105	0.622541406
15110	0.6225392985
15115	0.6225355987
15120	0.6225345216
15125	0.6225326951
15130	0.6225322736
15135	0.6225286206
15140	0.6225272156
15145	0.622524312
15150	0.622518973
15155	0.6225165845
15160	0.6225138214
15165	0.62251251
15170	0.6225088102
15175	0.6225057661
15180	0.6225036586
15185	0.6225008954
15190	0.6224964463
15195	0.6224897024
15200	0.6224885784
15205	0.6224846444
15210	0.6224834267
15215	0.6224776194
15220	0.6224736386
15225	0.622469892
15230	0.622467082
15235	0.6224650682
15240	0.6224632417
15245	0.6224622114
15250	0.6224599634
15255	0.6224583242
15260	0.6224554674
15265	0.6224512993
15270	0.6224499411
15275	0.6224473185
15280	0.6224433845
15285	0.6224387948
15290	0.6224380923
15295	0.6224368279
15300	0.6224308332
15305	0.6224242766
15310	0.6224216539
15315	0.6224163618
15320	0.6224117253
15325	0.6224099925
15330	0.6224040916
15335	0.6223987994
15340	0.6223970198
15345	0.6223944908
15350	0.6223930858
15355	0.6223903226
15360	0.6223861077
15365	0.622383485
15370	0.6223810029
15375	0.6223732754
15380	0.6223670466
15385	0.6223651733
15390	0.6223627848
15395	0.6223608178
15400	0.6223572585
15405	0.62235487
15410	0.6223529499
15415	0.6223475172
15420	0.6223467679
15425	0.6223427403
15430	0.6223400708
15435	0.6223384316
15440	0.6223370266
15445	0.6223345445
15450	0.6223327648
15455	0.6223274259
15460	0.6223251779
15465	0.6223214781
15470	0.6223187149
15475	0.6223159986
15480	0.622313657
15485	0.6223067725
15490	0.6223034474
15495	0.6222990919
15500	0.6222942213
15505	0.6222896316
15510	0.6222815295
15515	0.622276331
15520	0.6222714604
15525	0.6222689782
15530	0.6222672454
15535	0.6222619065
15540	0.6222577851
15545	0.6222566612
15550	0.6222542727
15555	0.6222518374
15560	0.6222497299
15565	0.6222467326
15570	0.6222441567
15575	0.6222397544
15580	0.6222367571
15585	0.6222349775
15590	0.6222321675
15595	0.6222269222
15600	0.622221911
15605	0.6222163379
15610	0.6222129191
15615	0.6222092193
15620	0.6222031778
15625	0.6222012108
15630	0.6221994312
15635	0.622195544
15640	0.6221944669
15645	0.6221920784
15650	0.6221897367
15655	0.6221868799
15660	0.6221840231
15665	0.6221814473
15670	0.6221758273
15675	0.6221736262
15680	0.622170863
15685	0.6221693644
15690	0.6221637444
15695	0.6221630419
15700	0.6221598104
15705	0.6221567195
15710	0.6221535348
15715	0.622151802
15720	0.6221473997
15725	0.6221441214
15730	0.6221408431
15735	0.6221366281
15740	0.6221337713
15745	0.6221305398
15750	0.622125716
15755	0.622122344
15760	0.6221177075
15765	0.6221140077
15770	0.6221104484
15775	0.622101878
15780	0.6220997705
15785	0.6220980377
15790	0.6220963048
15795	0.6220932607
15800	0.622092043
15805	0.6220904975
15810	0.6220864699
15815	0.6220815993
15820	0.6220771501
15825	0.6220748085
15830	0.6220728883
15835	0.6220709682
15840	0.6220679708
15845	0.6220653482
15850	0.6220618357
15855	0.6220558411
15860	0.6220534526
15865	0.622051673
15870	0.6220486756
15875	0.6220425405
15880	0.6220406672
15885	0.6220386534
15890	0.6220343916
15895	0.6220284438
15900	0.6220238541
15905	0.6220222618
15910	0.6220190772
15915	0.6220153773
15920	0.622010413
15925	0.6220071816
15930	0.6220047931
15935	0.6220021704
15940	0.6220006718
15945	0.621997534
15950	0.6219953796
15955	0.6219898533
15960	0.6219851232
15965	0.6219825006
15970	0.6219765059
15975	0.6219733681
15980	0.6219705113
15985	0.6219684506
15990	0.6219645167
15995	0.6219572107
16000	0.6219527147
16005	0.6219474694
16010	0.6219454088
16015	0.6219418026
16020	0.6219394142
16025	0.621936932
16030	0.6219337005
16035	0.6219303286
16040	0.6219297666
16045	0.6219268161
16050	0.6219208683
16055	0.6219185735
16060	0.6219171685
16065	0.6219148736
16070	0.6219109397
16075	0.6219082234
16080	0.6219044767
16085	0.6219020882
16090	0.6218981074
16095	0.6218956721
16100	0.6218933305
16105	0.6218871017
16110	0.621883917
16115	0.621879983
16120	0.6218766579
16125	0.6218684153
16130	0.6218592828
16135	0.6218552084
16140	0.621853616
16145	0.62185193
16150	0.6218478087
16155	0.6218432191
16160	0.6218393788
16165	0.6218378333
16170	0.621834274
16175	0.6218321197
16180	0.6218246264
16185	0.6218195684
16190	0.6218149319
16195	0.6218111385
16200	0.621808469
16205	0.6218009289
16210	0.6217969012
16215	0.6217931546
16220	0.6217899699
16225	0.6217857081
16230	0.6217836475
16235	0.6217806033
16240	0.621777887
16245	0.6217758732
16250	0.6217724075
16255	0.6217681926
16260	0.6217669749
16265	0.6217647269
16270	0.6217616359
16275	0.6217606993
16280	0.621758826
16285	0.6217546578
16290	0.6217527377
16295	0.6217501619
16300	0.6217479607
16305	0.6217449634
16310	0.6217426217
16315	0.6217400928
16320	0.6217360651
16325	0.6217318501
16330	0.6217280567
16335	0.6217258087
16340	0.6217237949
16345	0.6217227645
16350	0.6217190179
16355	0.6217155054
16360	0.6217122739
16365	0.6217089019
16370	0.6217002378
16375	0.6216970064
16380	0.6216928382
16385	0.6216907776
16390	0.6216868436
16395	0.6216846424
16400	0.6216800996
16405	0.6216748543
16410	0.6216695154
16415	0.6216671737
16420	0.6216651131
16425	0.6216627714
16430	0.6216597273
16435	0.6216566363
16440	0.6216548098
16445	0.621652234
16450	0.6216493303
16455	0.6216459115
16460	0.621644366
16465	0.6216433357
16470	0.6216389334
16475	0.6216374816
16480	0.6216350462
16485	0.6216307376
16490	0.6216265226
16495	0.621625024
16500	0.6216225418
16505	0.6216175307
16510	0.6216134094
16515	0.6216113956
16520	0.6216095691
16525	0.6216088666
16530	0.6216073211
16535	0.6216054009
16540	0.6216024505
16545	0.621595847
16550	0.62159388
16555	0.621592756
16560	0.6215877449
16565	0.6215867146
16570	0.6215836704
16575	0.6215819844
16580	0.6215800174
16585	0.6215782378
16590	0.6215756151
16595	0.621573695
16600	0.6215721026
16605	0.6215681218
16610	0.6215669978
16615	0.6215651245
16620	0.6215628297
16625	0.6215608159
16630	0.6215588489
16635	0.6215567882
16640	0.6215537909
16645	0.6215520581
16650	0.6215498101
16655	0.62154508
16660	0.621542832
16665	0.6215371184
16670	0.6215359007
16675	0.6215295782
16680	0.6215256443
16685	0.6215248481
16690	0.6215239115
16695	0.6215199775
16700	0.6215173548
16705	0.6215149663
16710	0.6215122969
16715	0.6215081287
16720	0.6215059744
16725	0.6215020404
16730	0.6214960458
16735	0.6214924396
16740	0.6214891145
16745	0.6214864919
16750	0.6214846654
16755	0.6214821364
16760	0.6214792327
16765	0.6214774999
16770	0.6214732381
16775	0.6214700066
16780	0.6214678991
16785	0.6214655575
16790	0.6214645272
16795	0.6214601717
16800	0.6214573149
16805	0.6214526316
16810	0.6214516481
16815	0.6214498216
16820	0.6214468243
16825	0.6214447636
16830	0.6214412511
16835	0.6214385348
16840	0.6214362868
16845	0.6214346008
16850	0.6214309479
16855	0.6214295897
16860	0.6214264519
16865	0.6214255152
16870	0.6214223774
16875	0.6214198953
16880	0.6214166638
16885	0.621415212
16890	0.6214110438
16895	0.621407344
16900	0.6214035974
16905	0.6214005532
16910	0.6213997102
16915	0.6213967129
16920	0.6213930599
16925	0.6213882361
16930	0.6213844427
16935	0.621380977
16940	0.6213789164
16945	0.6213730154
16950	0.6213711421
16955	0.6213693156
16960	0.6213662714
16965	0.6213640703
16970	0.6213613071
16975	0.6213597148
16980	0.621356577
16985	0.6213513317
16990	0.6213481471
16995	0.6213461332
17000	0.6213412626
17005	0.6213388741
17010	0.6213362983
17015	0.6213309593
17020	0.6213274
17025	0.6213261824
17030	0.6213213586
17035	0.6213181739
17040	0.6213134438
17045	0.6213110553
17050	0.621307777
17055	0.6213054822
17060	0.6213034683
17065	0.6212997685
17070	0.6212965371
17075	0.6212933524
17080	0.6212922284
17085	0.6212908703
17090	0.6212868426
17095	0.621283939
17100	0.6212809885
17105	0.6212786468
17110	0.6212763988
17115	0.6212741509
17120	0.6212694207
17125	0.6212673132
17130	0.6212650184
17135	0.6212636603
17140	0.6212610376
17145	0.6212577593
17150	0.621253919
17155	0.6212512495
17160	0.6212488142
17165	0.6212458637
17170	0.6212411804
17175	0.6212369186
17180	0.6212330315
17185	0.6212307366
17190	0.6212279735
17195	0.6212251635
17200	0.6212224472
17205	0.6212211827
17210	0.6212179512
17215	0.6212165931
17220	0.6212135957
17225	0.6212094744
17230	0.6212050721
17235	0.621198937
17240	0.6211957992
17245	0.6211931297
17250	0.6211915374
17255	0.6211880249
17260	0.6211831543
17265	0.6211818429
17270	0.621179314
17275	0.621177628
17280	0.6211748648
17285	0.6211719143
17290	0.6211690107
17295	0.6211671842
17300	0.6211648426
17305	0.6211622199
17310	0.6211595504
17315	0.6211565531
17320	0.6211533685
17325	0.6211489662
17330	0.6211466245
17335	0.6211425969
17340	0.6211413792
17345	0.6211368364
17350	0.6211343074
17355	0.6211331834
17360	0.6211295773
17365	0.6211262521
17370	0.6211225055
17375	0.6211205853
17380	0.6211181032
17385	0.6211169792
17390	0.6211138414
17395	0.6211119212
17400	0.6211109846
17405	0.6211090644
17410	0.6211060203
17415	0.6211040064
17420	0.6210978245
17425	0.6210952487
17430	0.6210907527
17435	0.6210870997
17440	0.6210851796
17445	0.6210811519
17450	0.6210777799
17455	0.6210742206
17460	0.6210719726
17465	0.6210702398
17470	0.6210677108
17475	0.6210666337
17480	0.6210644325
17485	0.6210623719
17490	0.6210602644
17495	0.6210571734
17500	0.6210538951
17505	0.6210514598
17510	0.6210486498
17515	0.621046355
17520	0.6210398452
17525	0.6210387212
17530	0.6210367542
17535	0.6210329607
17540	0.6210313216
17545	0.6210298697
17550	0.6210275749
17555	0.6210223765
17560	0.6210192386
17565	0.621015492
17570	0.6210122137
17575	0.621009591
17580	0.6210075304
17585	0.6210047204
17590	0.6209998029
17595	0.6209943703
17600	0.6209929653
17605	0.6209875327
17610	0.6209780724
17615	0.6209747473
17620	0.6209731549
17625	0.620968378
17630	0.6209670198
17635	0.6209621492
17640	0.6209581684
17645	0.6209552647
17650	0.6209529231
17655	0.6209484739
17660	0.6209465538
17665	0.6209405591
17670	0.6209396225
17675	0.6209382175
17680	0.6209358758
17685	0.6209336747
17690	0.6209310052
17695	0.6209273054
17700	0.6209256194
17705	0.6209204209
17710	0.6209185944
17715	0.6209156908
17720	0.6209107265
17725	0.6209068393
17730	0.6209042635
17735	0.6209028117
17740	0.6209001891
17745	0.6208920869
17750	0.620889558
17755	0.6208860455
17760	0.620882252
17765	0.6208786459
17770	0.6208771004
17775	0.6208751334
17780	0.6208724639
17785	0.6208704969
17790	0.6208699349
17795	0.6208661414
17800	0.6208624416
17805	0.6208608961
17810	0.6208580393
17815	0.620854199
17820	0.6208516232
17825	0.6208486259
17830	0.6208445514
17835	0.6208411326
17840	0.6208396808
17845	0.6208375733
17850	0.6208303142
17855	0.6208294243
17860	0.6208263334
17865	0.6208238044
17870	0.6208198704
17875	0.6208157491
17880	0.6208144378
17885	0.6208121898
17890	0.6208100355
17895	0.6208054458
17900	0.6208041813
17905	0.6208033383
17910	0.6208006689
17915	0.6207976247
17920	0.6207928946
17925	0.6207865253
17930	0.6207853544
17935	0.6207831065
17940	0.6207808116
17945	0.6207775802
17950	0.6207760347
17955	0.6207750043
17960	0.6207716792
17965	0.6207697122
17970	0.6207649821
17975	0.6207639986
17980	0.6207615633
17985	0.6207568331
17990	0.6207537421
17995	0.620747888
18000	0.6207469982
18005	0.6207435794
18010	0.6207410972
18015	0.6207348216
18020	0.6207311218
18025	0.6207273283
18030	0.620726579
18035	0.620723769
18040	0.620720397
18045	0.6207174934
18050	0.6207162757
18055	0.6207130442
18060	0.6207102811
18065	0.6207073774
18070	0.6207033498
18075	0.6206995095
18080	0.6206979172
18085	0.6206960907
18090	0.6206938427
18095	0.6206928592
18100	0.6206912669
18105	0.6206884569
18110	0.6206861621
18115	0.6206826496
18120	0.6206807294
18125	0.6206782473
18130	0.6206765145
18135	0.6206748753
18140	0.6206716438
18145	0.6206700047
18150	0.6206678035
18155	0.6206599356
18160	0.6206582028
18165	0.6206570319
18170	0.6206553928
18175	0.6206515056
18180	0.6206503816
18185	0.6206437782
18190	0.6206425137
18195	0.6206397974
18200	0.6206368937
18205	0.6206331471
18210	0.6206308054
18215	0.6206291663
18220	0.6206249045
18225	0.6206220945
18230	0.6206204085
18235	0.6206187225
18240	0.6206155379
18245	0.6206123064
18250	0.6206081851
18255	0.6206053283
18260	0.6206032676
18265	0.6206016753
18270	0.6205969451
18275	0.6205943225
18280	0.6205926833
18285	0.6205890772
18290	0.6205876722
18295	0.6205845812
18300	0.6205826142
18305	0.6205806004
18310	0.6205758703
18315	0.6205723578
18320	0.6205670188
18325	0.6205637405
18330	0.6205609774
18335	0.6205567156
18340	0.6205538587
18345	0.6205519854
18350	0.6205487071
18355	0.6205469275
18360	0.62054482
18365	0.6205421973
18370	0.6205401835
18375	0.6205376545
18380	0.6205356875
18385	0.620534142
18390	0.6205279601
18395	0.6205248223
18400	0.6205228084
18405	0.6205186871
18410	0.6205126457
18415	0.6205096015
18420	0.6205053397
18425	0.6205038411
18430	0.6205014994
18435	0.6204999539
18440	0.6204954579
18445	0.6204924606
18450	0.6204897443
18455	0.62048759
18460	0.6204851078
18465	0.6204824852
18470	0.6204792069
18475	0.6204762096
18480	0.6204747109
18485	0.6204739147
18490	0.6204733996
18495	0.6204707301
18500	0.6204689973
18505	0.6204664683
18510	0.6204659531
18515	0.620464595
18520	0.6204638456
18525	0.6204626748
18530	0.6204608952
18535	0.6204583193
18540	0.6204577105
18545	0.6204548537
18550	0.6204502172
18555	0.6204463301
18560	0.6204441758
18565	0.6204420683
18570	0.6204407101
18575	0.6204386026
18580	0.620435418
18585	0.6204344345
18590	0.6204319523
18595	0.6204301727
18600	0.6204280184
18605	0.6204254426
18610	0.6204241312
18615	0.6204215086
18620	0.6204191669
18625	0.6204157013
18630	0.6204131723
18635	0.6204117673
18640	0.6204092852
18645	0.6204052107
18650	0.6204024007
18655	0.6203995439
18660	0.6203971086
18665	0.6203952821
18670	0.6203926594
18675	0.6203909266
18680	0.6203880698
18685	0.6203864306
18690	0.6203841358
18695	0.6203789373
18700	0.6203748629
18705	0.6203733642
18710	0.6203713504
18715	0.6203702732
18720	0.6203691961
18725	0.6203670886
18730	0.6203660583
18735	0.6203645128
18740	0.620362218
18745	0.6203564575
18750	0.6203529918
18755	0.6203514932
18760	0.6203484022
18765	0.6203458264
18770	0.6203421734
18775	0.6203397381
18780	0.6203370218
18785	0.6203329473
18790	0.6203298563
18795	0.6203274678
18800	0.6203239554
18805	0.6203196936
18810	0.6203153849
18815	0.6203134648
18820	0.6203099523
18825	0.6203042387
18830	0.6203025995
18835	0.620300773
18840	0.6202994617
18845	0.620294872
18850	0.6202893926
18855	0.6202872851
18860	0.6202850371
18865	0.6202828828
18870	0.6202792766
18875	0.6202733757
18880	0.6202714555
18885	0.6202706125
18890	0.6202667722
18895	0.6202602624
18900	0.6202580613
18905	0.6202561411
18910	0.62025394
18915	0.6202481327
18920	0.6202436367
18925	0.6202418102
18930	0.6202387661
18935	0.6202371737
18940	0.6202333803
18945	0.6202317411
18950	0.6202299615
18955	0.6202285565
18960	0.6202249503
18965	0.620223358
18970	0.6202207822
18975	0.6202187684
18980	0.6202164267
18985	0.6202154432
18990	0.6202116029
18995	0.6202092613
19000	0.6202068728
19005	0.6202052336
19010	0.6202022363
19015	0.6202005035
19020	0.6201954455
19025	0.6201936659
19030	0.6201886547
19035	0.6201866877
19040	0.6201847207
19045	0.6201834562
19050	0.6201798969
19055	0.6201786793
19060	0.6201757756
19065	0.6201735276
19070	0.620172029
19075	0.6201711392
19080	0.6201677203
19085	0.6201658002
19090	0.6201622877
19095	0.6201576512
19100	0.6201539514
19105	0.6201515629
19110	0.6201493618
19115	0.6201450532
19120	0.6201410723
19125	0.6201393864
19130	0.6201340006
19135	0.6201325487
19140	0.6201307691
19145	0.6201231821
19150	0.6201208873
19155	0.6201193418
19160	0.6201154078
19165	0.6201140497
19170	0.6201111929
19175	0.6201098347
19180	0.6201071652
19185	0.6201038401
19190	0.6201001403
19195	0.6200984075
19200	0.6200966278
19205	0.620093771
19210	0.6200894155
19215	0.6200878232
19220	0.6200851069
19225	0.6200832335
19230	0.6200809856
19235	0.6200758339
19240	0.6200735859
19245	0.6200706823
19250	0.6200686685
19255	0.6200671698
19260	0.620065718
19265	0.6200645003
19270	0.6200587867
19275	0.6200582247
19280	0.6200552742
19285	0.6200534009
19290	0.6200494201
19295	0.6200476873
19300	0.6200431913
19305	0.6200425825
19310	0.6200399598
19315	0.6200375245
19320	0.62003626
19325	0.6200341994
19330	0.6200322792
19335	0.6200308274
19340	0.6200288136
19345	0.6200276427
19350	0.6200267061
19355	0.6200196343
19360	0.6200179951
19365	0.6200160281
19370	0.6200129372
19375	0.620011579
19380	0.6200060527
19385	0.6200038984
19390	0.6200012757
19395	0.6199966393
19400	0.6199927053
19405	0.619986898
19410	0.6199815122
19415	0.619980154
19420	0.6199778592
19425	0.6199734101
19430	0.6199693824
19435	0.6199678369
19440	0.6199663383
19445	0.61996306
19450	0.6199576742
19455	0.6199552857
19460	0.6199510239
19465	0.6199486822
19470	0.6199461064
19475	0.6199444673
19480	0.6199423129
19485	0.6199365056
19490	0.6199357095
19495	0.6199349602
19500	0.6199325248
19505	0.6199309325
19510	0.6199293402
19515	0.619926015
19520	0.6199247037
19525	0.6199214254
19530	0.6199192711
19535	0.6199144473
19540	0.6199129955
19545	0.619907797
19550	0.619904987
19555	0.6199034415
19560	0.619899648
19565	0.6198961356
19570	0.6198943091
19575	0.6198901409
19580	0.6198875651
19585	0.6198852235
19590	0.6198826945
19595	0.6198798377
19600	0.619878339
19605	0.6198747329
19610	0.6198696749
19615	0.6198670054
19620	0.6198654599
19625	0.6198621348
19630	0.619859559
19635	0.6198552503
19640	0.619852534
19645	0.6198511758
19650	0.6198498645
19655	0.6198473824
19660	0.6198451344
19665	0.6198435889
19670	0.6198407789
19675	0.6198388119
19680	0.6198359083
19685	0.619834597
19690	0.6198319743
19695	0.6198299136
19700	0.6198250898
19705	0.6198237785
19710	0.6198203597
19715	0.6198178307
19720	0.6198123044
19725	0.6198112273
19730	0.6198087919
19735	0.6198064035
19740	0.6198039213
19745	0.6198019075
19750	0.6197991912
19755	0.6197979735
19760	0.619795866
19765	0.6197940395
19770	0.6197929155
19775	0.6197909017
19780	0.6197855628
19785	0.6197835021
19790	0.6197806453
19795	0.6197794745
19800	0.6197766645
19805	0.6197747443
19810	0.6197686092
19815	0.6197647689
19820	0.6197623336
19825	0.6197588211
19830	0.6197544188
19835	0.6197525923
19840	0.6197500633
19845	0.6197483773
19850	0.6197451458
19855	0.6197435535
19860	0.6197408372
19865	0.6197384956
19870	0.6197377931
19875	0.6197364817
19880	0.6197345616
19885	0.6197323604
19890	0.6197310959
19895	0.6197280518
19900	0.6197258975
19905	0.6197247266
19910	0.6197225255
19915	0.619719856
19920	0.6197177017
19925	0.6197147044
19930	0.6197137209
19935	0.6197118476
19940	0.6197039328
19945	0.619699109
19950	0.619695737
19955	0.619694051
19960	0.619692084
19965	0.6196899297
19970	0.6196874475
19975	0.6196833731
19976	0.6196829516
